,level_0,index,link,headline,summary,date,compounds_head,compounds_summ,compounds_head_summ,Sentiment,Modal,Negative,Positive,Uncertainty,Litigious,Constraining,Superfluous,Interesting,Doc_length,Modal_freq,Negative_freq,Positive_freq,Uncertainty_freq,Litigious_freq,Constraining_freq,Superfluous_freq,Interesting_freq,Negative_score,Positive_score
702,3367,3367,https://www.nytimes.com/reuters/2016/08/22/business/22reuters-comcast-stanford.html,Comcast's Golf Channel Beats Appeal Over Allen Stanford Fraud,A federal appeals court on Monday said Comcast Corp's Golf Channel need not repay $5.9 million it had received from convicted swindler Allen Stanford in exchange for services aimed at furthering his multibillion-dollar Ponzi scheme.,2016-08-22 01:00:00,-0.5859,0.0,-0.5859,"        Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0    APPEALS      0         0         0            0          1             0   
1      COURT      0         0         0            0          1             0   
2  CONVICTED      0         1         0            0          1             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  
2            0            0  ",0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,37,0.0,0.02702702702702703,0.0,0.0,0.08108108108108109,0.0,0.0,0.0,0.02702702702702703,-0.02702702702702703
703,3373,3373,https://www.nytimes.com/aponline/2016/09/20/business/ap-us-comcast-wireless.html,Comcast Plans to Launch Wireless Service Next Year,"Comcast plans to launch a cellphone service roughly in the middle of next year, although it would be limited to areas of the country where it's a cable provider.",2016-09-20 01:00:00,0.0,-0.2263,-0.2263,"      Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  ROUGHLY      0         0         0            1          0             0   
1    WOULD      2         0         0            0          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  ",2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29,0.06896551724137931,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0
704,3375,3375,https://www.nytimes.com/aponline/2016/09/21/business/ap-us-charter-wireless.html,Another Big Cable Company Says It Wants to Do Cellphones Too,"A day after cable giant Comcast said it planned to start selling cellphone service , rival Charter says it wants to have a wireless business too.",2016-09-21 01:00:00,0.0,0.0,0.0,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,3381,3381,https://www.nytimes.com/2016/10/12/technology/free-broadband-initiatives-for-poor-and-rural-areas-with-eye-on-future.html,Tech Companies Expect Free High-Speed Internet for Poorer Americans to Pay Off Later,"Tech companies like Sprint, Comcast and Facebook are increasingly working to make high-speed internet available to every American.",2016-10-12 01:00:00,0.1027,0.3612,0.4404,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,3387,3387,https://www.nytimes.com/2016/10/23/business/dealbook/regulatory-microscope-lies-ahead-for-att-and-time-warner.html,Regulatory Microscope Lies Ahead for AT&T and Time Warner,The deal will probably face a much sterner regulatory review than the Comcast-NBC Universal merger in 2009.,2016-10-23 01:00:00,-0.4215,0.0,-0.4215,"         Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0        WILL      1         0         0            0          0   
1    PROBABLY      2         0         0            1          0   
2  REGULATORY      0         0         0            0          1   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  
2             0            0            0  ",3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,18,0.16666666666666666,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0
707,3390,3390,https://www.nytimes.com/2016/10/24/business/dealbook/swift-opposition-to-resurrection-of-att-giant.html,Swift Opposition to Resurrection of AT&T Giant,Much of the concern about AT&T’s $85.4 billion purchase of Time Warner is rooted in how consumers have fared since Comcast bought NBCUniversal.,2016-10-24 01:00:00,0.2023,0.0,0.2023,"      Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  CONCERN      0         1         0            0          0             0   

   Superfluous  Interesting  
0            0            0  ",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,-0.041666666666666664
708,3402,3402,https://www.nytimes.com/2016/10/27/business/dealbook/att-could-find-a-lesson-in-comcasts-media-merger.html,AT&T Could Find a Lesson in Comcast’s Media Merger,Comcast’s acquisition of NBCUniversal was prudent by today’s standards.,2016-10-27 01:00:00,0.0,0.0,0.0,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,3414,3414,https://www.nytimes.com/2016/11/07/business/media/media-merger-success-comcast-and-nbcuniversal-say-yes.html,How Comcast and NBCUniversal Used Minions to Fuse an Empire,"Supporters of the AT&T-Time Warner deal have pointed to the success of a similar one between Comcast and NBCUniversal, where both sides are thriving.",2016-11-07 01:00:00,0.0,0.765,0.765,"      Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  SUCCESS      0         0         1            0          0             0   

   Superfluous  Interesting  
0            0            0  ",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,-0.04,0.04
710,3418,3418,https://www.nytimes.com/2016/11/12/business/dealbook/donald-trump-could-move-from-deal-maker-to-deal-slayer.html,Donald Trump Could Move From Deal Maker to Deal Slayer,"Mr. Trump has criticized AT&T’s planned merger with Time Warner and the merger of Comcast and NBCUniversal, and he may have a beef with big banks.",2016-11-12 01:00:00,0.0,-0.3612,-0.3612,"         Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0  CRITICIZED      0         1         0            0          0   
1         MAY      3         0         0            1          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  ",3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,26,0.11538461538461539,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.038461538461538464,-0.038461538461538464
711,3433,3433,https://www.nytimes.com/2017/03/01/technology/fcc-data-security-rules.html,"F.C.C., in Potential Sign of the Future, Halts New Data Security Rules",The F.C.C. delayed data security rules requiring internet providers like AT&T and Comcast secure their customers’ data against hacking.,2017-03-01 01:00:00,0.34,0.6597,0.7783,"        Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0    DELAYED      0         1         0            0          0             0   
1  REQUIRING      0         0         0            0          0             1   
2    AGAINST      0         1         0            0          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  
2            0            0  ",0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,21,0.0,0.09523809523809523,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.09523809523809523,-0.09523809523809523
712,3459,3459,https://www.nytimes.com/2017/05/08/business/dealbook/comcast-charter-communications-deal.html,Comcast and Charter Communications Forge Wireless Alliance,The partnership would allow the companies to share technology and use their combined scale in the U.S. to negotiate agreements with suppliers.,2017-05-08 01:00:00,0.0,0.6369,0.6369,"    Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  WOULD      2         0         0            0          0             0   

   Superfluous  Interesting  
0            0            0  ",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,3466,3466,https://www.nytimes.com/2017/06/27/business/dealbook/comcast-charter-sprint-wireless.html,"Morning Agenda: Charter, Comcast and Sprint?","The cable companies are considering taking a stake in Sprint, hoping to ward off the problem of customers deserting them in favor of streaming.",2017-06-27 01:00:00,0.0,0.4215,0.4215,"      Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  PROBLEM      0         1         0            0          0             0   

   Superfluous  Interesting  
0            0            0  ",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,-0.041666666666666664
714,3468,3468,https://www.nytimes.com/2017/06/27/technology/whats-at-stake-in-the-discussions-between-comcast-charter-and-sprint.html,"What’s at Stake in the Discussions Between Comcast, Charter and Sprint","Companies are looking to merge tech, TV and mobile forces. If a deal takes place, consumers could see more bundles, which could be a good for fans of package deals.",2017-06-27 02:00:00,0.0,0.4404,0.4404,"    Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  COULD      3         0         0            1          0             0   
1  COULD      3         0         0            1          0             0   
2   GOOD      0         0         1            0          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  
2            0            0  ",6.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,30,0.2,0.0,0.03333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,-0.03333333333333333,0.03333333333333333
715,3469,3469,https://www.nytimes.com/2017/06/29/business/media/amc-comcast-commercial-free.html,AMC and Comcast Try Something New: An Upgrade That Cuts Commercials,"In an effort to appeal to fans of its biggest shows, the network is teaming up with Comcast to offer a $4.99-a-month option that lets viewers watch without interruption.",2017-06-29 01:00:00,-0.296,0.2755,-0.0232,"           Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0        APPEAL      0         0         0            0          1   
1  INTERRUPTION      0         1         0            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  ",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,32,0.0,0.03125,0.0,0.0,0.03125,0.0,0.0,0.0,0.03125,-0.03125
716,3483,3483,https://www.nytimes.com/2017/08/07/business/media/fx-comcast-ad-free-service.html,FX to Offer $6-a-Month Ad-Free Service With Comcast,"The new offering, FX+, is a small but significant step for an ad-supported cable network toward competing with larger entertainment rivals like Netflix and HBO.",2017-08-07 01:00:00,0.0,0.8462,0.8462,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,3503,3503,https://www.nytimes.com/2017/10/26/business/dealbook/comcasts-careful-steps-to-grow-past-cable-yield-results.html,Comcast’s Careful Steps to Grow Past Cable Yield Results,"The $170 billion company has made some mistakes, but it was prudent in its purchase of NBC Universal and its launch of a wireless service using Verizon infrastructure.",2017-10-26 01:00:00,0.1531,-0.1901,-0.1154,"       Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  MISTAKES      0         1         0            0          0             0   

   Superfluous  Interesting  
0            0            0  ",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,-0.03571428571428571
718,3513,3513,https://www.nytimes.com/2017/11/16/business/media/comcast-21st-century-fox.html,Comcast Said to Be in Talks to Buy 21st Century Fox Assets,"The cable giant is discussing acquiring the Fox movie studio, the FX network, regional sports channels and a vast overseas TV distribution business.",2017-11-16 01:00:00,0.1779,0.0,0.1779,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,3524,3524,https://www.nytimes.com/2017/11/21/technology/fcc-net-neutrality.html,F.C.C. Plans Net Neutrality Repeal in a Victory for Telecoms,A rollback of net neutrality regulations would represent a significant victory for companies like AT&T and Comcast and would amount to a strike against consumers.,2017-11-21 02:00:00,0.0,0.4215,0.4215,"          Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0  REGULATIONS      0         0         0            0          1   
1        WOULD      2         0         0            0          0   
2        WOULD      2         0         0            0          0   
3      AGAINST      0         1         0            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  
2             0            0            0  
3             0            0            0  ",4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.16,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.04,-0.04
720,3562,3562,https://www.nytimes.com/2017/12/21/business/dealbook/tax-cuts-crystallize-haves-wants-cants-wonts.html,"Tax Cuts Crystallize Haves, Wants, Can’ts, Won’ts","AT&T, Comcast, Boeing and Wells Fargo are sharing the wealth from lower taxes with workers. But there’s less to these claims than meets the eye.",2017-12-21 01:00:00,-0.296,0.7003,0.5574,"     Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  CLAIMS      0         1         0            0          1             0   

   Superfluous  Interesting  
0            0            0  ",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,25,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.04,-0.04
721,3577,3577,https://www.nytimes.com/2018/02/12/business/dealbook/comcast-fox-disney.html,Comcast’s Interest in Fox May Force Disney to Raise Its Offer,"Antitrust concerns and Murdoch family politics could keep Comcast from reprising its $60 billion bid, but Disney may yet have to step up its game.",2018-02-12 01:00:00,0.4588,0.0,0.25,"        Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  ANTITRUST      0         1         0            0          1             0   
1   CONCERNS      0         1         0            0          0             0   
2      COULD      3         0         0            1          0             0   
3        MAY      3         0         0            1          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  
2            0            0  
3            0            0  ",6.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,25,0.24,0.08,0.0,0.08,0.04,0.0,0.0,0.0,0.08,-0.08
