Word,Modal,Negative,Positive,Uncertainty,Litigious,Constraining,Superfluous,Interesting
PROBATIONARY,0,0,0,0,1,0,0,0
PROBATIONER,0,0,0,0,1,0,0,0
PROBATIONERS,0,0,0,0,1,0,0,0
PROBATIONS,0,0,0,0,1,0,0,0
PROBLEM,0,1,0,0,0,0,0,0
PROBLEMATIC,0,1,0,0,0,0,0,0
PROBLEMATICAL,0,1,0,0,0,0,0,0
PROBLEMS,0,1,0,0,0,0,0,0
PROFICIENCY,0,0,1,0,0,0,0,0
PROFICIENT,0,0,1,0,0,0,0,0
PROFICIENTLY,0,0,1,0,0,0,0,0
PROFITABILITY,0,0,1,0,0,0,0,0
PROFITABLE,0,0,1,0,0,0,0,0
PROFITABLY,0,0,1,0,0,0,0,0
PROGRESS,0,0,1,0,0,0,0,0
PROGRESSED,0,0,1,0,0,0,0,0
PROGRESSES,0,0,1,0,0,0,0,0
PROGRESSING,0,0,1,0,0,0,0,0
PROHIBIT,0,0,0,0,0,1,0,0
PROHIBITED,0,0,0,0,0,1,0,0
PROHIBITING,0,0,0,0,0,1,0,0
PROHIBITION,0,0,0,0,0,1,0,0
PROHIBITIONS,0,0,0,0,0,1,0,0
PROHIBITIVE,0,0,0,0,0,1,0,0
PROHIBITIVELY,0,0,0,0,0,1,0,0
PROHIBITORY,0,0,0,0,0,1,0,0
PROHIBITS,0,0,0,0,0,1,0,0
PROLONG,0,1,0,0,0,0,0,0
PROLONGATION,0,1,0,0,0,0,0,0
PROLONGATIONS,0,1,0,0,0,0,0,0
PROLONGED,0,1,0,0,0,0,0,0
PROLONGING,0,1,0,0,0,0,0,0
PROLONGS,0,1,0,0,0,0,0,0
PROMULGATE,0,0,0,0,1,0,0,0
PROMULGATED,0,0,0,0,1,0,0,0
PROMULGATES,0,0,0,0,1,0,0,0
PROMULGATING,0,0,0,0,1,0,0,0
PROMULGATION,0,0,0,0,1,0,0,0
PROMULGATIONS,0,0,0,0,1,0,0,0
PROMULGATOR,0,0,0,0,1,0,0,0
PROMULGATORS,0,0,0,0,1,0,0,0
PRONE,0,1,0,0,0,0,0,0
PROPAGATION,0,0,0,0,0,0,1,0
PRORATA,0,0,0,0,1,0,0,0
PRORATION,0,0,0,0,1,0,0,0
PROSCRIBE,0,0,0,0,0,0,1,0
PROSECUTE,0,1,0,0,1,0,0,0
PROSECUTED,0,1,0,0,1,0,0,0
PROSECUTES,0,1,0,0,1,0,0,0
PROSECUTING,0,1,0,0,1,0,0,0
PROSECUTION,0,1,0,0,1,0,0,0
PROSECUTIONS,0,1,0,0,1,0,0,0
PROSECUTOR,0,0,0,0,1,0,0,0
PROSECUTORIAL,0,0,0,0,1,0,0,0
PROSECUTORS,0,0,0,0,1,0,0,0
PROSPERED,0,0,1,0,0,0,0,0
PROSPERING,0,0,1,0,0,0,0,0
PROSPERITY,0,0,1,0,0,0,0,0
PROSPEROUS,0,0,1,0,0,0,0,0
PROSPERS,0,0,1,0,0,0,0,0
PROTEST,0,1,0,0,0,0,0,0
PROTESTED,0,1,0,0,0,0,0,0
PROTESTER,0,1,0,0,0,0,0,0
PROTESTERS,0,1,0,0,0,0,0,0
PROTESTING,0,1,0,0,0,0,0,0
PROTESTOR,0,1,0,0,0,0,0,0
PROTESTORS,0,1,0,0,0,0,0,0
PROTESTS,0,1,0,0,0,0,0,0
PROTRACTED,0,1,0,0,0,0,0,0
PROTRACTION,0,1,0,0,0,0,0,0
PROVISO,0,0,0,0,1,0,0,0
PROVISOES,0,0,0,0,1,0,0,0
PROVISOS,0,0,0,0,1,0,0,0
PROVOKE,0,1,0,0,0,0,0,0
PROVOKED,0,1,0,0,0,0,0,0
PROVOKES,0,1,0,0,0,0,0,0
PROVOKING,0,1,0,0,0,0,0,0
PUNISHABLE,0,0,0,0,1,0,0,0
PUNISHED,0,1,0,0,0,0,0,0
PUNISHES,0,1,0,0,0,0,0,0
PUNISHING,0,1,0,0,0,0,0,0
PUNISHMENT,0,1,0,0,0,0,0,0
PUNISHMENTS,0,1,0,0,0,0,0,0
PUNITIVE,0,1,0,0,0,0,0,0
PURPORT,0,1,0,0,0,0,0,0
PURPORTED,0,1,0,0,0,0,0,0
PURPORTEDLY,0,1,0,0,0,0,0,0
PURPORTING,0,1,0,0,0,0,0,0
PURPORTS,0,1,0,0,0,0,0,0
PUTATIVE,0,0,0,0,0,0,1,0
QUESTION,0,1,0,0,0,0,0,0
QUESTIONABLE,0,1,0,0,0,0,0,0
QUESTIONABLY,0,1,0,0,0,0,0,0
QUESTIONED,0,1,0,0,0,0,0,0
QUESTIONING,0,1,0,0,0,0,0,0
QUESTIONS,0,1,0,0,0,0,0,0
QUIT,0,1,0,0,0,0,0,0
QUITCLAIM,0,0,0,0,1,0,0,0
QUITCLAIMS,0,0,0,0,1,0,0,0
QUITTING,0,1,0,0,0,0,0,0
RABBI,0,0,0,0,0,0,0,1
RACKETEER,0,1,0,0,0,0,0,0
RACKETEERING,0,1,0,0,0,0,0,0
RANDOM,0,0,0,1,0,0,0,0
RANDOMIZE,0,0,0,1,0,0,0,0
RANDOMIZED,0,0,0,1,0,0,0,0
RANDOMIZES,0,0,0,1,0,0,0,0
RANDOMIZING,0,0,0,1,0,0,0,0
RANDOMLY,0,0,0,1,0,0,0,0
RANDOMNESS,0,0,0,1,0,0,0,0
RARELY,2,0,0,0,0,0,0,0
RATA,0,0,0,0,1,0,0,0
RATABLE,0,0,0,0,1,0,0,0
RATABLY,0,0,0,0,1,0,0,0
RATIONALIZATION,0,1,0,0,0,0,0,0
RATIONALIZATIONS,0,1,0,0,0,0,0,0
RATIONALIZE,0,1,0,0,0,0,0,0
RATIONALIZED,0,1,0,0,0,0,0,0
RATIONALIZES,0,1,0,0,0,0,0,0
RATIONALIZING,0,1,0,0,0,0,0,0
REARGUMENT,0,0,0,0,1,0,0,0
REASSESS,0,0,0,1,0,0,0,0
REASSESSED,0,0,0,1,0,0,0,0
REASSESSES,0,0,0,1,0,0,0,0
REASSESSING,0,0,0,1,0,0,0,0
REASSESSMENT,0,1,0,1,0,0,0,0
REASSESSMENTS,0,1,0,1,0,0,0,0
REASSIGN,0,1,0,0,0,0,0,0
REASSIGNED,0,1,0,0,0,0,0,0
REASSIGNING,0,1,0,0,0,0,0,0
REASSIGNMENT,0,1,0,0,0,0,0,0
REASSIGNMENTS,0,1,0,0,0,0,0,0
REASSIGNS,0,1,0,0,0,0,0,0
REBOUND,0,0,1,0,0,0,0,0
REBOUNDED,0,0,1,0,0,0,0,0
REBOUNDING,0,0,1,0,0,0,0,0
REBUT,0,0,0,0,1,0,0,0
REBUTS,0,0,0,0,1,0,0,0
REBUTTABLE,0,0,0,0,1,0,0,0
REBUTTABLY,0,0,0,0,1,0,0,0
REBUTTAL,0,0,0,0,1,0,0,0
REBUTTALS,0,0,0,0,1,0,0,0
REBUTTED,0,0,0,0,1,0,0,0
REBUTTING,0,0,0,0,1,0,0,0
RECALCULATE,0,0,0,1,0,0,0,0
RECALCULATED,0,0,0,1,0,0,0,0
RECALCULATES,0,0,0,1,0,0,0,0
RECALCULATING,0,0,0,1,0,0,0,0
RECALCULATION,0,0,0,1,0,0,0,0
RECALCULATIONS,0,0,0,1,0,0,0,0
RECALL,0,1,0,0,0,0,0,0
RECALLED,0,1,0,0,0,0,0,0
RECALLING,0,1,0,0,0,0,0,0
RECALLS,0,1,0,0,0,0,0,0
RECEPTIVE,0,0,1,0,0,0,0,0
RECESSION,0,1,0,0,0,0,0,0
RECESSIONARY,0,1,0,0,0,0,0,0
RECESSIONS,0,1,0,0,0,0,0,0
RECHARACTERIZATION,0,0,0,0,0,0,1,0
RECKLESS,0,1,0,0,0,0,0,0
RECKLESSLY,0,1,0,0,0,0,0,0
RECKLESSNESS,0,1,0,0,0,0,0,0
RECONSIDER,0,0,0,1,0,0,0,0
RECONSIDERED,0,0,0,1,0,0,0,0
RECONSIDERING,0,0,0,1,0,0,0,0
RECONSIDERS,0,0,0,1,0,0,0,0
RECORDATION,0,0,0,0,1,0,0,0
RECOUPABLE,0,0,0,0,1,0,0,0
RECOUPMENT,0,0,0,0,1,0,0,0
RECOUPMENTS,0,0,0,0,1,0,0,0
RECOURSE,0,0,0,0,1,0,0,0
RECOURSES,0,0,0,0,1,0,0,0
RECTIFICATION,0,0,0,0,1,0,0,0
RECTIFICATIONS,0,0,0,0,1,0,0,0
RECUSAL,0,0,0,0,1,0,0,0
RECUSE,0,0,0,0,1,0,0,0
RECUSED,0,0,0,0,1,0,0,0
RECUSES,0,0,0,0,1,0,0,0
RECUSING,0,0,0,0,1,0,0,0
REDACT,0,1,0,0,1,0,0,0
REDACTED,0,1,0,0,1,0,0,0
REDACTING,0,1,0,0,1,0,0,0
REDACTION,0,1,0,0,1,0,0,0
REDACTIONS,0,1,0,0,1,0,0,0
REDEFAULT,0,1,0,0,0,0,0,0
REDEFAULTED,0,1,0,0,0,0,0,0
REDEFAULTS,0,1,0,0,0,0,0,0
REDETERMINATION,0,0,0,0,0,0,1,0
REDETERMINED,0,0,0,0,0,0,1,0
REDRESS,0,1,0,0,0,0,0,0
REDRESSED,0,1,0,0,0,0,0,0
REDRESSES,0,1,0,0,0,0,0,0
REDRESSING,0,1,0,0,0,0,0,0
REDUCTIONS,0,0,0,0,0,0,0,1
REEXAMINATION,0,0,0,1,0,0,0,0
REEXAMINE,0,0,0,1,0,0,0,0
REEXAMINING,0,0,0,1,0,0,0,0
REFERENDA,0,0,0,0,1,0,0,0
REFERENDUM,0,0,0,0,1,0,0,0
REFERENDUMS,0,0,0,0,1,0,0,0
REFILE,0,0,0,0,1,0,0,0
REFILED,0,0,0,0,1,0,0,0
REFILES,0,0,0,0,1,0,0,0
REFILING,0,0,0,0,1,0,0,0
REFRAIN,0,0,0,0,0,1,0,0
REFRAINING,0,0,0,0,0,1,0,0
REFRAINS,0,0,0,0,0,1,0,0
REFUSAL,0,1,0,0,0,0,0,0
REFUSALS,0,1,0,0,0,0,0,0
REFUSE,0,1,0,0,0,0,0,0
REFUSED,0,1,0,0,0,0,0,0
REFUSES,0,1,0,0,0,0,0,0
REFUSING,0,1,0,0,0,0,0,0
REGAIN,0,0,1,0,0,0,0,0
REGAINED,0,0,1,0,0,0,0,0
REGAINING,0,0,1,0,0,0,0,0
REGULARLY,2,0,0,0,0,0,0,0
REGULATE,0,0,0,0,1,0,0,0
REGULATED,0,0,0,0,1,0,0,0
REGULATES,0,0,0,0,1,0,0,0
REGULATING,0,0,0,0,1,0,0,0
REGULATION,0,0,0,0,1,0,0,0
REGULATIONS,0,0,0,0,1,0,0,0
REGULATIVE,0,0,0,0,1,0,0,0
REGULATOR,0,0,0,0,1,0,0,0
REGULATORS,0,0,0,0,1,0,0,0
REGULATORY,0,0,0,0,1,0,0,0
REHEAR,0,0,0,0,1,0,0,0
REHEARD,0,0,0,0,1,0,0,0
REHEARING,0,0,0,0,1,0,0,0
REHEARINGS,0,0,0,0,1,0,0,0
REINTERPRET,0,0,0,1,0,0,0,0
REINTERPRETATION,0,0,0,1,0,0,0,0
REINTERPRETATIONS,0,0,0,1,0,0,0,0
REINTERPRETED,0,0,0,1,0,0,0,0
REINTERPRETING,0,0,0,1,0,0,0,0
REINTERPRETS,0,0,0,1,0,0,0,0
REJECT,0,1,0,0,0,0,0,0
REJECTED,0,1,0,0,0,0,0,0
REJECTING,0,1,0,0,0,0,0,0
REJECTION,0,1,0,0,0,0,0,0
REJECTIONS,0,1,0,0,0,0,0,0
REJECTS,0,1,0,0,0,0,0,0
RELEASEES,0,0,0,0,1,0,0,0
RELIEVED,0,0,0,0,0,0,0,1
RELINQUISH,0,1,0,0,0,0,0,0
RELINQUISHED,0,1,0,0,0,0,0,0
RELINQUISHES,0,1,0,0,0,0,0,0
RELINQUISHING,0,1,0,0,0,0,0,0
RELINQUISHMENT,0,1,0,0,0,0,0,0
RELINQUISHMENTS,0,1,0,0,0,0,0,0
RELUCTANCE,0,1,0,0,0,0,0,0
RELUCTANT,0,1,0,0,0,0,0,0
REMAND,0,0,0,0,1,0,0,0
REMANDED,0,0,0,0,1,0,0,0
REMANDING,0,0,0,0,1,0,0,0
REMANDS,0,0,0,0,1,0,0,0
REMEDIAL,0,0,0,0,0,0,0,1
REMEDIATE,0,0,0,0,1,0,0,0
REMEDIATED,0,0,0,0,1,0,0,0
REMEDIATING,0,0,0,0,1,0,0,0
REMEDIATION,0,0,0,0,1,0,0,0
REMEDIATIONS,0,0,0,0,1,0,0,0
REMEDIED,0,0,0,0,1,0,0,0
REMISED,0,0,0,0,1,0,0,0
RENEGOTIATE,0,1,0,0,0,0,0,0
RENEGOTIATED,0,1,0,0,0,0,0,0
RENEGOTIATES,0,1,0,0,0,0,0,0
RENEGOTIATING,0,1,0,0,0,0,0,0
RENEGOTIATION,0,1,0,0,0,0,0,0
RENEGOTIATIONS,0,1,0,0,0,0,0,0
RENOUNCE,0,1,0,0,0,0,0,0
RENOUNCED,0,1,0,0,0,0,0,0
RENOUNCEMENT,0,1,0,0,0,0,0,0
RENOUNCEMENTS,0,1,0,0,0,0,0,0
RENOUNCES,0,1,0,0,0,0,0,0
RENOUNCING,0,1,0,0,0,0,0,0
REPARATION,0,1,0,0,0,0,0,0
REPARATIONS,0,1,0,0,0,0,0,0
REPLEDGED,0,0,0,0,1,0,0,0
REPLEVIN,0,0,0,0,1,0,0,0
REPOSSESS,0,0,0,0,0,0,0,1
REPOSSESSED,0,1,0,0,0,0,0,0
REPOSSESSES,0,1,0,0,0,0,0,0
REPOSSESSING,0,1,0,0,0,0,0,0
REPOSSESSION,0,1,0,0,0,0,0,0
REPOSSESSIONS,0,1,0,0,0,0,0,0
REPUDIATE,0,1,0,0,0,0,0,0
REPUDIATED,0,1,0,0,0,0,0,0
REPUDIATES,0,1,0,0,0,0,0,0
REPUDIATING,0,1,0,0,0,0,0,0
REPUDIATION,0,1,0,0,0,0,0,0
REPUDIATIONS,0,1,0,0,0,0,0,0
REQUESTER,0,0,0,0,1,0,0,0
REQUESTOR,0,0,0,0,1,0,0,0
REQUIRE,0,0,0,0,0,1,0,0
REQUIRED,0,0,0,0,0,1,0,0
REQUIREMENT,0,0,0,0,0,1,0,0
REQUIREMENTS,0,0,0,0,0,1,0,0
REQUIRES,0,0,0,0,0,1,0,0
REQUIRING,0,0,0,0,0,1,0,0
REREGULATION,0,0,0,0,1,0,0,0
RESCIND,0,0,0,0,1,0,0,0
RESCINDED,0,0,0,0,1,0,0,0
RESCINDING,0,0,0,0,1,0,0,0
RESCINDS,0,0,0,0,1,0,0,0
RESCISSION,0,0,0,0,1,0,0,0
RESCISSIONS,0,0,0,0,1,0,0,0
RESIGN,0,1,0,0,0,0,0,0
RESIGNATION,0,1,0,0,0,0,0,0
RESIGNATIONS,0,1,0,0,0,0,0,0
RESIGNED,0,1,0,0,0,0,0,0
RESIGNING,0,1,0,0,0,0,0,0
RESIGNS,0,1,0,0,0,0,0,0
RESOLVE,0,0,1,0,0,0,0,0
RESTATE,0,1,0,0,0,0,0,0
RESTATED,0,1,0,0,0,0,0,0
RESTATEMENT,0,1,0,0,0,0,0,0
RESTATEMENTS,0,1,0,0,0,0,0,0
RESTATES,0,1,0,0,0,0,0,0
RESTATING,0,1,0,0,0,0,0,0
RESTITUTIONARY,0,0,0,0,1,0,0,0
RESTRAIN,0,0,0,0,0,1,0,0
RESTRAINED,0,0,0,0,0,1,0,0
RESTRAINING,0,0,0,0,0,1,0,0
RESTRAINS,0,0,0,0,0,1,0,0
RESTRAINT,0,0,0,0,0,1,0,0
RESTRAINTS,0,0,0,0,0,1,0,0
RESTRICT,0,0,0,0,0,1,0,0
RESTRICTED,0,0,0,0,0,1,0,0
RESTRICTING,0,0,0,0,0,1,0,0
RESTRICTION,0,0,0,0,0,1,0,0
RESTRICTIONS,0,0,0,0,0,1,0,0
RESTRICTIVE,0,0,0,0,0,1,0,0
RESTRICTIVELY,0,0,0,0,0,1,0,0
RESTRICTIVENESS,0,0,0,0,0,1,0,0
RESTRICTS,0,0,0,0,0,1,0,0
RESTRUCTURE,0,1,0,0,0,0,0,0
RESTRUCTURED,0,1,0,0,0,0,0,0
RESTRUCTURES,0,1,0,0,0,0,0,0
RESTRUCTURING,0,1,0,0,0,0,0,0
RESTRUCTURINGS,0,1,0,0,0,0,0,0
RETALIATE,0,1,0,0,0,0,0,0
RETALIATED,0,1,0,0,0,0,0,0
RETALIATES,0,1,0,0,0,0,0,0
RETALIATING,0,1,0,0,0,0,0,0
RETALIATION,0,1,0,0,0,0,0,0
RETALIATIONS,0,1,0,0,0,0,0,0
RETALIATORY,0,1,0,0,0,0,0,0
RETENDERING,0,0,0,0,1,0,0,0
RETRIBUTION,0,1,0,0,0,0,0,0
RETRIBUTIONS,0,1,0,0,0,0,0,0
RETROCEDE,0,0,0,0,1,0,0,0
RETROCEDED,0,0,0,0,1,0,0,0
RETROCESSIONAIRES,0,0,0,0,1,0,0,0
REVISE,0,0,0,1,0,0,0,0
REVISED,0,0,0,1,0,0,0,0
REVOCABILITY,0,0,0,0,1,0,0,0
REVOCATION,0,1,0,0,1,0,0,0
REVOCATIONS,0,1,0,0,1,0,0,0
REVOKE,0,1,0,0,0,0,0,0
REVOKED,0,1,0,0,0,0,0,0
REVOKES,0,1,0,0,0,0,0,0
REVOKING,0,1,0,0,0,0,0,0
REVOLUTIONIZE,0,0,1,0,0,0,0,0
REVOLUTIONIZED,0,0,1,0,0,0,0,0
REVOLUTIONIZES,0,0,1,0,0,0,0,0
REVOLUTIONIZING,0,0,1,0,0,0,0,0
REWARD,0,0,1,0,0,0,0,0
REWARDED,0,0,1,0,0,0,0,0
REWARDING,0,0,1,0,0,0,0,0
REWARDS,0,0,1,0,0,0,0,0
RIDICULE,0,1,0,0,0,0,0,0
RIDICULED,0,1,0,0,0,0,0,0
RIDICULES,0,1,0,0,0,0,0,0
RIDICULING,0,1,0,0,0,0,0,0
RISK,0,0,0,1,0,0,0,0
RISKED,0,0,0,1,0,0,0,0
RISKIER,0,1,0,1,0,0,0,0
RISKIEST,0,1,0,1,0,0,0,0
RISKINESS,0,0,0,1,0,0,0,0
RISKING,0,0,0,1,0,0,0,0
RISKS,0,0,0,1,0,0,0,0
RISKY,0,1,0,1,0,0,0,0
ROUGHLY,0,0,0,1,0,0,0,0
RULING,0,0,0,0,1,0,0,0
RULINGS,0,0,0,0,1,0,0,0
RUMORS,0,0,0,1,0,0,0,0
SABOTAGE,0,1,0,0,0,0,0,0
SACRIFICE,0,1,0,0,0,0,0,0
SACRIFICED,0,1,0,0,0,0,0,0
SACRIFICES,0,1,0,0,0,0,0,0
SACRIFICIAL,0,1,0,0,0,0,0,0
SACRIFICING,0,1,0,0,0,0,0,0
SATISFACTION,0,0,1,0,0,0,0,0
SATISFACTORILY,0,0,1,0,0,0,0,0
SATISFACTORY,0,0,1,0,0,0,0,0
SATISFIED,0,0,1,0,0,0,0,0
SATISFIES,0,0,1,0,0,0,0,0
SATISFY,0,0,1,0,0,0,0,0
SATISFYING,0,0,1,0,0,0,0,0
SCANDALOUS,0,1,0,0,0,0,0,0
SCANDALS,0,1,0,0,0,0,0,0
SCRUTINIZE,0,1,0,0,0,0,0,0
SCRUTINIZED,0,1,0,0,0,0,0,0
SCRUTINIZES,0,1,0,0,0,0,0,0
SCRUTINIZING,0,1,0,0,0,0,0,0
SCRUTINY,0,1,0,0,0,0,0,0
SECRECY,0,1,0,0,0,0,0,0
SECRET,0,0,0,0,0,0,0,1
SEEMS,0,0,0,1,0,0,0,0
SEIZE,0,1,0,0,0,0,0,0
SEIZED,0,1,0,0,0,0,0,0
SEIZES,0,1,0,0,0,0,0,0
SEIZING,0,1,0,0,0,0,0,0
SEIZURES,0,0,0,0,0,0,0,1
SELDOM,3,0,0,1,0,0,0,0
SELDOMLY,3,0,0,1,0,0,0,0
SENTENCED,0,1,0,0,1,0,0,0
SENTENCING,0,1,0,0,1,0,0,0
SEQUESTRATOR,0,0,0,0,1,0,0,0
SERIOUS,0,1,0,0,0,0,0,0
SERIOUSLY,0,1,0,0,0,0,0,0
SERIOUSNESS,0,1,0,0,0,0,0,0
SETBACK,0,1,0,0,0,0,0,0
SETBACKS,0,1,0,0,0,0,0,0
SETTLEMENT,0,0,0,0,1,0,0,0
SETTLEMENTS,0,0,0,0,1,0,0,0
SEVER,0,1,0,0,0,0,0,0
SEVERABILITY,0,0,0,0,1,0,0,0
SEVERABLE,0,0,0,0,1,0,0,0
SEVERALLY,0,0,0,0,1,0,0,0
SEVERANCE,0,0,0,0,1,0,0,0
SEVERANCES,0,0,0,0,1,0,0,0
SEVERE,0,1,0,0,0,0,0,0
SEVERED,0,1,0,0,0,0,0,0
SEVERELY,0,1,0,0,0,0,0,0
SEVERITIES,0,1,0,0,0,0,0,0
SEVERITY,0,1,0,0,0,0,0,0
SHALL,0,0,0,0,1,0,0,0
SHARPLY,0,1,0,0,0,0,0,0
SHOCKED,0,1,0,0,0,0,0,0
SHORTAGE,0,1,0,0,0,0,0,0
SHORTAGES,0,1,0,0,0,0,0,0
SHORTFALL,0,1,0,0,0,0,0,0
SHORTFALLS,0,1,0,0,0,0,0,0
SHOULD,2,0,0,0,0,0,0,0
SHRINKAGE,0,1,0,0,0,0,0,0
SHRINKAGES,0,1,0,0,0,0,0,0
SHUT,0,1,0,0,0,0,0,0
SHUTDOWN,0,1,0,0,0,0,0,0
SHUTDOWNS,0,1,0,0,0,0,0,0
SHUTS,0,1,0,0,0,0,0,0
SHUTTING,0,1,0,0,0,0,0,0
SLANDER,0,1,0,0,0,0,0,0
SLANDERED,0,1,0,0,0,0,0,0
SLANDEROUS,0,1,0,0,0,0,0,0
SLANDERS,0,1,0,0,0,0,0,0
SLIPPAGE,0,1,0,0,0,0,0,0
SLIPPAGES,0,1,0,0,0,0,0,0
SLOW,0,1,0,0,0,0,0,0
SLOWDOWN,0,1,0,0,0,0,0,0
SLOWDOWNS,0,1,0,0,0,0,0,0
SLOWED,0,1,0,0,0,0,0,0
SLOWER,0,1,0,0,0,0,0,0
SLOWEST,0,1,0,0,0,0,0,0
SLOWING,0,1,0,0,0,0,0,0
SLOWLY,0,1,0,0,0,0,0,0
SLOWNESS,0,1,0,0,0,0,0,0
SLUGGISH,0,1,0,0,0,0,0,0
SLUGGISHLY,0,1,0,0,0,0,0,0
SLUGGISHNESS,0,1,0,0,0,0,0,0
SMOOTH,0,0,1,0,0,0,0,0
SMOOTHING,0,0,1,0,0,0,0,0
SMOOTHLY,0,0,1,0,0,0,0,0
SMOOTHS,0,0,1,0,0,0,0,0
SOARED,0,0,0,0,0,0,0,1
SOLVENCIES,0,1,0,0,0,0,0,0
SOLVENCY,0,1,0,0,0,0,0,0
SOLVES,0,0,1,0,0,0,0,0
SOLVING,0,0,1,0,0,0,0,0
SOMETIME,0,0,0,1,0,0,0,0
SOMETIMES,3,0,0,1,0,0,0,0
SOMEWHAT,3,0,0,1,0,0,0,0
SOMEWHERE,0,0,0,1,0,0,0,0
SPAM,0,1,0,0,0,0,0,0
SPAMMERS,0,1,0,0,0,0,0,0
SPAMMING,0,1,0,0,0,0,0,0
SPECTACULAR,0,0,1,0,0,0,0,0
SPECTACULARLY,0,0,1,0,0,0,0,0
SPECULATE,0,0,0,1,0,0,0,0
SPECULATED,0,0,0,1,0,0,0,0
SPECULATES,0,0,0,1,0,0,0,0
SPECULATING,0,0,0,1,0,0,0,0
SPECULATION,0,0,0,1,0,0,0,0
SPECULATIONS,0,0,0,1,0,0,0,0
SPECULATIVE,0,0,0,1,0,0,0,0
SPECULATIVELY,0,0,0,1,0,0,0,0
SPORADIC,0,0,0,1,0,0,0,0
SPORADICALLY,0,0,0,1,0,0,0,0
SPUTTERING,0,0,0,0,0,0,0,1
STABILITY,0,0,1,0,0,0,0,0
STABILIZATION,0,0,1,0,0,0,0,0
STABILIZATIONS,0,0,1,0,0,0,0,0
STABILIZE,0,0,1,0,0,0,0,0
STABILIZED,0,0,1,0,0,0,0,0
STABILIZES,0,0,1,0,0,0,0,0
STABILIZING,0,0,1,0,0,0,0,0
STABLE,0,0,1,0,0,0,0,0
STAGGERING,0,1,0,0,0,0,0,0
STAGNANT,0,1,0,0,0,0,0,0
STAGNATE,0,1,0,0,0,0,0,0
STAGNATED,0,1,0,0,0,0,0,0
STAGNATES,0,1,0,0,0,0,0,0
STAGNATING,0,1,0,0,0,0,0,0
STAGNATION,0,1,0,0,0,0,0,0
STANDSTILL,0,1,0,0,0,0,0,0
STANDSTILLS,0,1,0,0,0,0,0,0
STATUTE,0,0,0,0,1,0,0,0
STATUTES,0,0,0,0,1,0,0,0
STATUTORILY,0,0,0,0,1,0,0,0
STATUTORY,0,0,0,0,1,0,0,0
STIPULATE,0,0,0,0,0,1,0,0
STIPULATED,0,0,0,0,0,1,0,0
STIPULATES,0,0,0,0,0,1,0,0
STIPULATING,0,0,0,0,0,1,0,0
STIPULATION,0,0,0,0,0,1,0,0
STIPULATIONS,0,0,0,0,0,1,0,0
STOLEN,0,1,0,0,0,0,0,0
STOPPAGE,0,1,0,0,0,0,0,0
STOPPAGES,0,1,0,0,0,0,0,0
STOPPED,0,1,0,0,0,0,0,0
STOPPING,0,1,0,0,0,0,0,0
STOPS,0,1,0,0,0,0,0,0
STRAIN,0,1,0,0,0,0,0,0
STRAINED,0,1,0,0,0,0,0,0
STRAINING,0,1,0,0,0,0,0,0
STRAINS,0,1,0,0,0,0,0,0
STRATUM,0,0,0,0,0,0,1,0
STRENGTH,0,0,1,0,0,0,0,0
STRENGTHEN,0,0,1,0,0,0,0,0
STRENGTHENED,0,0,1,0,0,0,0,0
STRENGTHENING,0,0,1,0,0,0,0,0
STRENGTHENS,0,0,1,0,0,0,0,0
STRENGTHS,0,0,1,0,0,0,0,0
STRESS,0,1,0,0,0,0,0,0
STRESSED,0,1,0,0,0,0,0,0
STRESSES,0,1,0,0,0,0,0,0
STRESSFUL,0,1,0,0,0,0,0,0
STRESSING,0,1,0,0,0,0,0,0
STRICT,0,0,0,0,0,1,0,0
STRICTER,0,0,0,0,0,1,0,0
STRICTEST,0,0,0,0,0,1,0,0
STRICTLY,0,0,0,0,0,1,0,0
STRINGENT,0,1,0,0,0,0,0,0
STRONG,0,0,1,0,0,0,0,0
STRONGER,0,0,1,0,0,0,0,0
STRONGEST,0,0,1,0,0,0,0,0
STRONGLY,1,0,0,0,0,0,0,0
SUBCLAUSE,0,0,0,0,1,0,0,0
SUBCLAUSES,0,0,0,0,1,0,0,0
SUBDOCKET,0,0,0,0,1,0,0,0
SUBJECTED,0,1,0,0,0,0,0,0
SUBJECTING,0,1,0,0,0,0,0,0
SUBJECTION,0,1,0,0,0,0,0,0
SUBLEASEE,0,0,0,0,1,0,0,0
SUBLEASEHOLD,0,0,0,0,1,0,0,0
SUBLESSEE,0,0,0,0,0,0,0,1
SUBLESSEES,0,0,0,0,0,0,0,1
SUBLESSOR,0,0,0,0,0,0,0,1
SUBLESSORS,0,0,0,0,1,0,0,0
SUBLICENSEE,0,0,0,0,1,0,0,0
SUBLICENSOR,0,0,0,0,1,0,0,0
SUBPARAGRAPH,0,0,0,0,1,0,0,0
SUBPARAGRAPHS,0,0,0,0,1,0,0,0
SUBPOENA,0,1,0,0,1,0,0,0
SUBPOENAED,0,1,0,0,1,0,0,0
SUBPOENAS,0,1,0,0,1,0,0,0
SUBROGATED,0,0,0,0,1,0,0,0
SUBROGATION,0,0,0,0,1,0,0,0
SUBSTANDARD,0,1,0,0,0,0,0,0
SUBTRUST,0,0,0,0,1,0,0,0
SUBTRUSTS,0,0,0,0,1,0,0,0
SUCCEED,0,0,1,0,0,0,0,0
SUCCEEDED,0,0,1,0,0,0,0,0
SUCCEEDING,0,0,1,0,0,0,0,0
