,link,headline,summary,date
1493,https://www.nytimes.com/2007/12/15/technology/15online.html,The Mac Crowd Mourns,"In part because CompUSA has been a large seller of Macs, the news last week that the electronics retailer plans to close its remaining stores early next year has drawn lots of attention online.",2007/12/15
1474,https://www.nytimes.com/2007/12/16/technology/16goog.html,Google Gets Ready to Rumble With Microsoft,The growing confrontation promises to be an epic battle that shapes the prosperity and progress of both companies.,2007/12/16
1241,https://www.nytimes.com/2007/12/16/technology/16ericmemo-web.html,Google’s Chief on What’s Different,"During a lengthy interview at the corporate campus, Eric Schmidt, Google’s chief executive, touched on managing amid rapid technology change.",2007/12/16
745,https://www.nytimes.com/2007/12/16/realestate/commercial/16sqft.html,"For Green Products, a Green Showroom","The model work spaces are used by the staff, to show function as well as form.",2007/12/16
1322,https://www.nytimes.com/2007/12/16/books/chapters/1st-starbucked.html,‘Starbucked’,"“‘I was born in 1945, and none of my buddies drank coffee,’ said Donald Schoenholt, who runs the Brooklyn-based Gillies Coffee Company, America’s oldest roaster.”",2007/12/16
795,https://www.nytimes.com/2007/12/16/books/chapters/1st-chapter-never-enough.html,‘Never Enough’,"“‘Rob and I had a huge fight last night,’ she said. ‘I’m pretty badly beaten up. I’m sure he broke some of my ribs. And I’m afraid. I’m afraid he’s going to come back and hurt me more.’”",2007/12/16
562,https://www.nytimes.com/2007/12/16/realestate/16deal1.html,Chamber of Windows,"Daniel Radcliffe, who has played Harry Potter in five films, may become a landlord in SoHo.",2007/12/16
450,https://www.nytimes.com/2007/12/17/technology/17chip.html,Faster Chips Are Leaving Programmers in Their Dust,Newer computer chips with multiple processors require dauntingly complex software and programmers are having a hard time keeping up.,2007/12/17
1652,https://www.nytimes.com/2007/12/18/business/media/18adco.html,Rayovac Batteries in a Partnership With the World of Disney Characters,"Beware, Energizer bunny, wherever you are. Some familiar Disney characters are leading an assault by a rival brand on the battery market.",2007/12/18
1287,https://www.nytimes.com/2007/12/18/books/18scho.html,Scholastic Plans to Put Its Branding Iron on a Successor to Harry Potter,"With the Harry Potter series now completed, Scholastic is moving forward with what it hopes will be its follow-up blockbuster series.",2007/12/18
1729,https://www.nytimes.com/2007/12/18/business/18food.html,Food and Fuel Compete for Land,"For years, cheap food and feed were taken for granted in the United States. Now the price of some foods is rising sharply, and a blame alert is under way.",2007/12/18
699,http://dealbook.nytimes.com/2007/12/19/another-record-year-for-goldman-but-what-about-next-time/,How Long Can Goldman Keep It Up?,Goldman Sachs did it again. Now the question is whether the Wall Street bank can do it again and again.,2007/12/19
750,https://www.nytimes.com/2007/12/19/business/19wall.html,Goldman’s Record Year Ends With Modest Gain,Yet investors are growing increasingly worried that Goldman Sachs will fail to match its 2007 performance next year.,2007/12/19
1658,https://www.nytimes.com/2007/12/21/business/21drug.html,Data About Zetia Risks Was Not Fully Revealed,New evidence shows that drug makers Merck and Schering-Plough never published several studies that raised questions about a cholesterol drug’s risks to the liver.,2007/12/21
167,http://dealbook.nytimes.com/2007/12/21/senior-executive-is-leaving-cisco-systems/,Senior Executive Is Leaving Cisco Systems,"Cisco Systems' chief development officer, Charles H. Giancarlo, widely seen as a top candidate for chief executive, announced on Thursday that he was quitting the company, leaving the race for leadership wide open.",2007/12/21
1537,https://www.nytimes.com/2007/12/22/business/22lead.html,The Recalls’ Aftershocks,"What happened to all the lead-tainted products that have been recalled recently? Most, it turns out, may still be in consumers’ hands.",2007/12/22
910,https://www.nytimes.com/2007/12/23/books/chapters/1223-1st-rhod.html,‘Gold’,"“The Children from Previous Relationships hung up their coats, and sat at their usual table on the public bar side of the pub as Septic Barry got the first round in from Mr Edwards, the landlord . . .”",2007/12/23
1001,https://www.nytimes.com/2007/12/23/books/chapters/1223-1st-flew.html,‘There Is a God’,“I have said in some of my later atheist writings that I reached the conclusion about the nonexistence of God much too quickly . . .”,2007/12/23
1217,https://www.nytimes.com/2007/12/23/sports/23shoe.html,The Nike Air Force 1 Sneaker Turns 25 Years Old,That a 25-year-old sneaker was the best-selling athletic shoe last year reflects a change in an industry whose product is becoming valued more for its fashion relevance than for its performance.,2007/12/23
1384,https://www.nytimes.com/2007/12/23/books/chapters/1223-1st-novi.html,‘Henry James: The Mature Master’,"“Henry James’s phrases and sentences magically coalesced in the listener’s ear into an image of a person, of a situation . . .”",2007/12/23
1509,https://www.nytimes.com/2007/12/23/magazine/23style-matter-t.html,The Human Stain,Red lipstick continues to leave its indelible mark.,2007/12/23
1255,https://www.nytimes.com/2007/12/23/nyregion/nyregionspecial2/23marvelnj.html,The Message Behind a Message Leads to a Series,"IT’S hard to say which tale is more compelling: “Marvelous Effect,” the first installment in a fantasy book series begun this year by Simon & Schuster, or the back story of its author, Troy Tompkins, 31, who self-published an initial paperback edition and freely admits he used every trick up his sleeve to attract attention to it.",2007/12/23
558,https://www.nytimes.com/2007/12/23/books/chapters/1223-1st-faber.html,‘Vanilla Bright Like Eminem’,"“I wake up, blinking hard against the sky, and the first thing I remember is that my wife cannot forgive me. Never, ever.”",2007/12/23
521,https://www.nytimes.com/2007/12/23/magazine/23Mattel-t.html,A Toy Maker’s Conscience,How a business-school professor and consultant for Mattel would turn ‘‘Made in China’’ into something other than a curse.,2007/12/23
314,https://www.nytimes.com/2007/12/24/business/media/24warner.html,What Would Henry Luce Do? Looking Forward at Time Warner,"Though Jeffrey L. Bewkes will take over as Time Warner’s chief executive at the beginning of January, it remains unclear how the company will look after he takes control.",2007/12/24
1662,https://www.nytimes.com/2007/12/24/us/24tomato.html,Tomato Pickers’ Wages Fight Faces Obstacles,Burger King has refused to follow McDonald’s and Taco Bell in making tomato suppliers pay their pickers more.,2007/12/24
1210,https://www.nytimes.com/2007/12/24/business/media/24link.html,"Quoted in the News? Post a Comment, Please",Google News offers a new feature that allows people quoted in news articles to post a comment that will be paired with that article online.,2007/12/24
1155,https://www.nytimes.com/2007/12/25/business/25sleds.html,"It’s Downhill for Sleds, Lamentably","Toy retailers across the country have largely pushed sleds and toboggans off their shelves and out of their catalog pages, victims of warmer weather and the changing taste of children.",2007/12/25
894,https://www.nytimes.com/2007/12/25/world/asia/25pakistan.html,Doubts Engulf an American Aid Plan for Pakistan,The ambitious $750 million plan is imperiled by questions about whether the money could fall into the wrong hands.,2007/12/25
686,https://www.nytimes.com/2007/12/25/movies/25deba.html,Leading the Charge to Inspire Underdogs,"There are enough things to admire about “The Great Debaters,” the heavily fictionalized true story of The Little Debate Team That Could, that your impulse is to forgive the movie its shortcomings.",2007/12/25
1722,https://www.nytimes.com/2007/12/27/technology/personaltech/27basics.html,"Macro Photography, Microscopic Details","With an add-on or two, digital cameras make it easier to capture close-up shots.",2007/12/27
98,https://www.nytimes.com/2007/12/28/business/media/28florio.html,"Steven T. Florio, Executive Who Expanded Condé Nast, Dies at 58","Mr. Florio led Condé Nast during a period of great change in the magazine industry, with many companies downsizing because of the growth of the Internet.",2007/12/28
145,http://economix.blogs.nytimes.com/2007/12/28/credit-to-peter-l-bernstein/,Credit to Peter L. Bernstein,My column today quotes from a piece by Ted Seides in Economics & Portfolio Strategy. I should have mentioned that it was published by Peter L. Bernstein Inc.,2007/12/28
1400,https://www.nytimes.com/2007/12/28/business/28vc.html,A Post-Google Fraternity of Investors,A growing number of Google millionaires are hoping to parlay their newfound wealth into even greater riches by bankrolling technology start-ups.,2007/12/28
1209,https://www.nytimes.com/2007/12/29/business/29pursuits.html,Is It Champagne or a Substitute? Refined Palates Can Be Fooled,Comparing Champagne and sparkling wine reveals that a Champagne and caviar lifestyle might just be possible on a Diet Coke and Doritos budget.,2007/12/29
334,https://www.nytimes.com/2007/12/30/realestate/30zone.html,Greenwich Project Takes Nose Dive,"A deal promoted two years ago as the largest real estate acquisition in Connecticut history is making headlines again, this time as a flop.",2007/12/30
993,https://www.nytimes.com/2007/12/30/books/chapters/1st-chapter-an-ordinary-spy.html,‘An Ordinary Spy’,"“Like all CIA employees in the Directorate of Operations (DO), I had a Top Secret clearance, which meant that I was cleared to see almost anything. Certain types of information required a special *** clearance- ***.”",2007/12/30
603,https://www.nytimes.com/2007/12/30/sports/ncaafootball/30brennan.html,One Final Fling for Brennan and Hawaii,"Hawaii quarterback Colt Brennan and his team are 12-0 this season, and their Sugar Bowl meeting with Georgia on Tuesday looms as the most important date in the sports history of the state.",2007/12/30
1135,https://www.nytimes.com/2007/12/30/books/chapters/1st-chapter-the-geography-of-bliss.html,‘The Geography of Bliss’,"“My bags were packed and provisions loaded. I was ready for adventure. And so, on a late summer afternoon, I dragged my reluctant friend Drew off to explore new worlds and, I hoped, find some happiness along the way.”",2007/12/30
